# dvcd|name
SCAN|스캔
SCCA_CAER_DVCD|학력경력구분코드
SCCA_DVCD|학력구분코드
SCCA_MATER|학력사항
SCCA_SEQ|학력순번
SCCA|학력
SCCES_CNFN|성취준거
SCCES_EVL_CD|성취평가코드
SCCES_EVL_NM|성취평가명
SCCES_EVL_TEXT|성취평가내용
SCCES|성취
SCCHD_HDCT|취학아동인원수
SCCHD_YN|취학아동여부
SCCHD|취학아동
SCDUL_CD_ABBR_NM|일정코드약어명
SCDUL_CD_NM|일정코드명
SCDUL_CD|일정코드
SCDUL_DISP_YN|일정표시여부
SCDUL_DTL_CD|일정상세코드
SCDUL_DVCD|일정구분코드
SCDUL_NM|일정명
SCDUL_ODR|일정차수
SCDUL_TEXT|일정내용
SCDUL_USE_YN|일정사용여부
SCDUL_XCPT_YN|일정예외여부
SCDUL|일정
SCD_CRTFC_USE_YN|이차인증사용여부
SCD|이차
SCG_DVCD|교정구분코드
SCG_ENTP_DVCD|교정업체구분코드
SCG|교정
SCHC_PLAN_2|학업계획2
SCHC_PLAN_PRUF_FILE_2|학업계획증빙파일2
SCHC_PLAN_PRUF_FILE|학업계획증빙파일
SCHC_PLAN|학업계획
SCHC_PROTO_EVL_YN|학업계획서평가여부
SCHC_REFL_PNT|학업반영점수
SCHC|학업
SCHG|내신
SCHOL_DVCD|장학생구분코드
SCHOL_YN_CD|장학생여부코드
SCHOL_YN|장학생여부
SCHOL|장학생
SCHTM|학제
SCHVLE_MASR_MATER|학폭조치사항
SCHVLE|학폭
SCHXP_CD|학자금코드
SCHXP|학자금
SCH_BUDG_AMT|학교예산금액
SCH_BUDG_RATE|학교예산비율
SCH_CD|학교코드
SCH_DVCD|학교구분코드
SCH_ISSUE|학교이슈
SCH_KIND_DVCD|학교종류구분코드
SCH_NM|학교명
SCH_STTUS_CD|학교상태코드
SCH_STTUS_DVCD|학교상태구분코드
SCH_SUBJT_NM|학교교과목명
SCH_TLOC|학교소재지
SCH_VHC_TRANS_EXP|학교차량교통비
SCH_VLC_SBPT_CD|학교폭력감점코드
SCH|학교
SCIE_NCNT|SCIE개수
SCIE_PNT|SCIE점수
SCIE|SCIE
SCIE|과학
SCI_YN|SCI여부
SCI|SCI
SCLE|규모
SCLMST|교사
SCLS_CD_NM|소분류코드명
SCLS_CD|소분류코드
SCLS|소분류
SCNC_TEC_DEDU_AMT|과학기술공제금액
SCNC|과학
SCND_DEGR_NM|두번째학위명
SCND_MAJR_NM|두번째전공명
SCND_SCH_NM|두번째학교명
SCND_TERM|두번째기간
SCND|두번째
SCOPE_DVCD|범위구분코드
SCOPE|범위
SCORE|스코어
SCOR_DVCD|배점구분코드
SCOR|배점
SCPL_CPYS_NOCP|교적사본부수
SCPL|교적
SCPS_NCNT|SCOPUS개수
SCPS_PNT|SCOPUS점수
SCPS_YN|SCOPUS여부
SCPS|SCOPUS
SCREG|학적부
SCRG_MATER|학적사항
SCRG_MIGR_YN|학적이관여부
SCRG_REFL_DT|학적반영일시
SCRG_REFL_YN|학적반영여부
SCRG_SPCL_MATER|학적특기사항
SCRG_STTUS_CD|학적상태코드
SCRG_STTUS_NM|학적상태명
SCRG_STTUS|학적상태
SCRG_TEXT|학적내용
SCRG_VARB_APPL_SEQ|학적변동신청순번
SCRG_VARB_CD|학적변동코드
SCRG_VARB_DET_CD|학적변동세부코드
SCRG_VARB_DTAI|학적변동내역
SCRG_VARB_DVCD|학적변동구분코드
SCRG_VARB_MIGR_YN|학적변동이관여부
SCRG_VARB_NM|학적변동명
SCRG_VARB_REASON_DVCD|학적변동사유구분코드
SCRG_VARB_SEQ|학적변동순번
SCRG_VARB_TYPE_DVCD|학적변동유형구분코드
SCRG_VARB_YMD|학적변동일자
SCRG|학적
SCRIN_DSTNCT_CD|화면구분코드
SCRIN_DVCD|화면구분코드
SCRIN_YET_DISP_YN|화면미표시여부
SCRIN|화면
SCRTF|학력증명서
SCR_NCNT|스크린갯수
SCR_TYPE|스크린유형
SCR|스크린
SCSF_AMT|기성회비금액
SCSF|기성회비
SCUR|확보
SCYR_SCYR|학년도학년도
SCYR|학년도
SDPL|발신처
SDST_NM|공소명
SDST|공소
SEAL_CHN_NM|직인중문명
SEAL_DVCD|직인구분코드
SEAL_ENG_NM|직인영문명
SEAL_KOR_NM|직인한글명
SEAL_MAKG_YMD|직인제작일자
SEAL_NM|직인명
SEAL_PATH|직인경로
SEAL_RESO_DVCD|직인직책구분코드
SEAL|직인
SEASN_SMR_ATLEC_YN|계절학기수강여부
SEASN|계절
SEAT|좌석
SECND|2회
SECRET_KEY|보안키
SECRET|보안
SECT_CNT|구간수
SECT_PNT|구간점수
SECT|구간
SEC_LTT_TYPE|비밀글유형
SEC_LTT_YN|비밀글여부
SEC|비밀
SEIZ_DVCD|압류구분코드
SEIZ_END_DVCD|압류종료구분코드
SEIZ_NO|압류번호
SEIZ_PAYT_DVCD|압류지급구분코드
SEIZ_TEXT|압류내용
SEIZ|압류
SELCT_CMPLT_YN|선발완료여부
SELCT_DPMJ_NM|선발학과명
SELCT_DVCD|선발구분코드
SELCT_EXPT_PPNU|선발예정인원
SELCT_INSTI_CD|선발기관코드
SELCT_LAST_PNT|선발최종점수
SELCT_MTHD_DVCD|선발방법구분코드
SELCT_MTHD_TEXT|선발방법내용
SELCT_PPNU|선발인원
SELCT_RANK|선발순위
SELCT_REQURM|선발요건
SELCT_YMD|선발일자
SELCT_YN|선발여부
SELCT|선발
SELFE_APCB_YN_DVCD|본인등해당여부구분코드
SELFE|본인등
SELFSUP_YN|자가발전여부
SELFSUP|자가발전
SELF_ADVC_YN|본인발전여부
SELF_AGE|본인나이
SELF_APCB_YN_DVCD|본인해당여부구분코드
SELF_BNFT_RSCHE|본인수혜연구비
SELF_CARD_SM|본인카드합계
SELF_CARD_TOT|본인카드계
SELF_CNTRBT_AMT|본인기여금액
SELF_CONF_DT|본인확인일시
SELF_CONF_YN|본인확인여부
SELF_CRED_CARD_SM|본인신용카드합계
SELF_DEDU|본인공제
SELF_MAJR_GVUP_YN|본인전공포기여부
SELF_OBSC_TYPE_DVCD|본인장애유형구분코드
SELF_OBSC_YN|본인장애여부
SELF_REG_APCB_YN|본인등록해당여부
SELF_RLAT|본인관계
SELF_SNOB_MEDIC|본인경로장애의료비
SELF_SPDEDU_FHYR_SM|본인추가공제상반기합계
SELF_SPDEDU_SM|본인추가공제합계
SELF_SPDEDU|본인추가공제
SELF_SUPLMT_DEDU_FHYR_SM|본인추가공제상반기합계
SELF_SUPLMT_DEDU_SM|본인추가공제합계
SELF_SUPLMT_DEDU|본인추가공제
SELF|본인
SELL_YMD|매각일자
SELL|매각
SELR|매도자
SENDR_DVCD|발신자구분코드
SENDR|발신자
SEND_ADDR|발송주소
SEND_CLA_DVCD|발송분류구분코드
SEND_DTL_ADDR|발송상세주소
SEND_DT|발송일시
SEND_ELEC_APPV_NO|발송전자결재번호
SEND_FARE|발송요금
SEND_MSSAGE|발송메시지
SEND_NO|발송번호
SEND_POST_NO|발송우편번호
SEND_YMD|발송일자
SEND|발송
SENS|민감
SENTCE|문장
SEPAR_CALC_YN|별도계산여부
SEPAR_SELCT_YN|별도선발여부
SEPAR_SUPLMT_SUCS_YN|별도추가합격여부
SEPAR|별도
SEQ|순번
SERIAL_NO|시리얼번호
SERIAL|시리얼
SESON_ID|세션ID
SESON|세션
SESSN|회기
SET|세트
SEXQ|출제
SFAN|만족
SFCKLT_FILE_NM|안전점검표파일명
SFCKLT_FLPTH|안전점검표파일경로
SFCKLT|안전점검표
SFEE_PAYT_ODR|강의료지급차수
SFEE|강의료
SFITR_SUBM_NOCP|자기소개서제출부수
SFITR_TEXT|자기소개서내용
SFITR|자기소개서
SFR_ID|진료자ID
SFR_NAME|진료자성명
SFR_NO|진료자번호
SFR|잔료자
SFR|진료자
SFTS_PRSNT|사양설명회
SFTS|사양
SGGTS_TEXT|건의사항내용
SGGTS|건의사항
SGHT|시력
SGOD_AMT|현물금액
SGOD_COST|현물단가
SGOD_DONA_DTAI|현물기부내역
SGOD_QTY|현물수량
SGOD_SEQ|현물순번
SGOD_TOTL_AMT|현물총금액
SGOD|현물
SGRADE_HDCT|S등급인원수
SGRADE|S등급
SHAPE|형상
SHBANK_USE_YN|신한은행사용여부
SHBANK|신한은행
SHCL|학반
SHEPS|학비
SHIP_TRANS_EXP|선박교통비
SHIP|선박
SHPE|형태
SHRE|공유
SHTN_BASI|단축근거
SHTN_YCNT|단축년수
SHTN|단축
SHWB|샤워장
SHYR|하반기
SICK_DCNT|병가일수
SICK|병가
SIDE|면
SIDO_CD|시도코드
SIDO_NM|시도명
SIDO|시도
SIGL|신호
SIGNATURE|서명
SIGN|부호
SIGU_NM|시군구명
SIGU|시군구
SIMPL|단수
SINCERITY|성실성
SINK|세면대
SIST|자매
SITE|사이트
SITU|상황
SIXALT|6세이하
SIZE|사이즈
SLCTTN|청탁
SLCT_YMD|선정일자
SLCT_YN|선정여부
SLCT|선정
SLFAN|자기분석
SLFIN_TEXT|자기소개내용
SLFIN|자기소개
SLF_IDX_CALCU_FMLA|자체지표산정식
SLF_IDX_NM|자체지표명
SLF_MIGR_YN|자체이관여부
SLF_PAYT_YN|자체지급여부
SLF_PCHS_CONFM_DT|자체구매승인일시
SLF_PCHS_CONFM_YN|자체구매승인여부
SLF_PCHS_REASON_DVCD|자체구매사유구분코드
SLF_PCHS_YN|자체구매여부
SLF|자체
SLIDE|슬라이드
SLIP_AMT|전표금액
SLIP_NO|전표번호
SLIP_STTUS_CD|전표상태코드
SLIP_STTUS_DVCD|전표상태구분코드
SLIP_YMD|전표일자
SLIP|전표
SLNG|날인
SLPCNT|박수
SLPEXP_AMT|숙박비금액
SLPEXP_CLCL_DTAI|숙박비산출내역
SLPEXP_COST|숙박비단가
SLPEXP_DCNT|숙박비일수
SLPEXP_PAYT_AMT|숙박비지급금액
SLPEXP_PAYT_YN|숙박비지급여부
SLPEXP|숙박비
SLPOUT_APPL_SEQ|외박신청순번
SLPOUT_BEGIN_YMD|외박시작일자
SLPOUT_DVCD|외박구분코드
SLPOUT_END_YMD|외박종료일자
SLPOUT_HP|외박핸드폰
SLPOUT_PLACE_DVCD|외박장소구분코드
SLPOUT_PLACE_TXT|외박장소텍스트
SLPOUT_REASON|외박사유
SLPOUT_TEL_NO|외박전화번호
SLPOUT_YMD|외박일자
SLPOUT|외박
SLP_COST|숙박단가
SLP_DCNT|숙박일수
SLP_TMCNT|숙박횟수
SLP_ZONE_DVCD|숙박지역구분코드
SLP|숙박
SLRD_BEGIN_YMD|감봉시작일자
SLRD_DVCD|감봉구분코드
SLRD_END_YMD|감봉종료일자
SLRD_MONTH_CNT|감봉월수
SLRD_RATE|감봉비율
SLRD_SBPT|감봉감점
SLRD_TMCNT|감봉횟수
SLRD|감봉
SMALL_ABLT_DVCD|소기능구분코드
SMALL|소
SMART|스마트
SML_CSRV_DCNT|유사근속일수
SML_CSRV_MONTH_CNT|유사근속월수
SML_CSRV_YCNT|유사근속년수
SML|유사
SMNR|세미나
SMOK_DVCD|흡연구분코드
SMOK_YN|흡연여부
SMOK|흡연
SMPC_NM|소액수의명
SMPC_PBNTC_NO|소액수의공고번호
SMPC_PBNTC_ODR|소액수의공고차수
SMPC_SEQ|소액수의순번
SMPC|소액수의
SMR10_ACAF_CMTER_YN|1학기교무위원여부
SMR10_ATLEC_PPNU_SM|1학기수강인원합계
SMR10_CLAS_CNT|1학기분반수
SMR10_CONV_VAL|1학기환산값
SMR10_LECT_CNT|1학기강좌수
SMR10_LSSN_DCNT|1학기수업일수
SMR10_LSSN_HDCT|1학기수업인원수
SMR10_MAX_TIME|1학기최대시간
SMR10_MINI_TIME|1학기최소시간
SMR10_ORDP_PERG_SM|1학기석차백분율합계
SMR10_RESPN_HRS|1학기책임시수
SMR10_TOTL_PNT|1학기총점수
SMR10_USE_YN|1학기사용여부
SMR10_VAL_CHAR|1학기값문자
SMR10|1학기
SMR11_CONV_VAL|하계학기환산값
SMR11_USE_YN|하계학기사용여부
SMR11_VAL_CHAR|하계학기값문자
SMR11|하계학기
SMR1|1학기
SMR20_ACAF_CMTER_YN|2학기교무위원여부
SMR20_ATLEC_PPNU_SM|2학기수강인원합계
SMR20_CLAS_CNT|2학기분반수
SMR20_CONV_VAL|2학기환산값
SMR20_LECT_CNT|2학기강좌수
SMR20_LSSN_DCNT|2학기수업일수
SMR20_LSSN_HDCT|2학기수업인원수
SMR20_MAX_TIME|2학기최대시간
SMR20_MINI_TIME|2학기최소시간
SMR20_ORDP_PERG_SM|2학기석차백분율합계
SMR20_RESPN_HRS|2학기책임시수
SMR20_TOTL_PNT|2학기총점수
SMR20_USE_YN|2학기사용여부
SMR20_VAL_CHAR|2학기값문자
SMR20|2학기
SMR21_CONV_VAL|동계학기환산값
SMR21_USE_YN|동계학기사용여부
SMR21_VAL_CHAR|동계학기값문자
SMR21|동계학기
SMR2|2학기
SMR5_POINT|5학기제학점
SMR5|5학기제
SMRY_APPL_BEGIN_YMD|개요신청시작일자
SMRY_APPL_END_YMD|개요신청종료일자
SMRY|개요
SMR_11|학기11
SMR_12|학기12
SMR_21|학기21
SMR_22|학기22
SMR_31|학기31
SMR_32|학기32
SMR_ACCTO_ADMT_HRS|학기별인정시수
SMR_ACCTO_LACK_HRS|학기별미달시수
SMR_BASS_RESPN_ADMT_HRS|학기기준책임인정시수
SMR_BASS_RESPN_LACK_HRS|학기기준책임미달시수
SMR_CNT_EXCL_YN|학기수제외여부
SMR_EXCE_ALW_YN|학기초과허용여부
SMR_EXCE_YN|학기초과여부
SMR_GPA|학기평균평점
SMR_MAX_HRS|학기최대시수
SMR_POINT|학기취득학점
SMR_REASON|학기사유
SMR_RESPN_HRS|학기책임시수
SMR_TLSCR|학기평점합계점수
SMR_YN|학기여부
SMR|학기
SMS_ACS_NOTI_YN|SMS접속알림여부
SMS_AGREE_YN|SMS동의여부
SMS_RCVE_YN|SMS수신여부
SMS|SMS
SM_AFF_AVG|합계계열평균
SM_AMT|합계금액
SM_BUIOWN_ESVCD_INSUC|합계사업주고안직능보험료
SM_BUIOWN_UEMPBF_INSUC|합계사업주실업급여보험료
SM_EXCL_YN|합계제외여부
SM_FARE|합계요금
SM_PLAN_AMT|합계계획금액
SM_PNT|합계점수
SM_SELF_PERG|합계본인백분율
SM_SELF_PNT|합계본인점수
SM_SELF_RANK|합계본인순위
SM_WRKR_UEMPBF_INSUC|합계근로자실업급여보험료
SM|합계
SNCRT|성실도
SNDBK_YN_DVCD|반송여부구분코드
SNDBK_YN|반송여부
SNDBK|반송
SNDC_1_YN|경로우대1여부
SNDC_2_YN|경로우대2여부
SNDC_DEDU_1_HDCT|경로우대공제1인원수
SNDC_DEDU_2_HDCT|경로우대공제2인원수
SNDC_DEDU_PPNU|경로우대공제인원
SNDC_DEDU|경로우대공제
SNDC|경로우대
SNDG|송부
SNOB|경로장애
SNO_DUP_YN|학번중복여부
SNO_GRNT_CD|학번부여코드
SNO|학번
SNPL_PFTM_70_HDCT|경로자우대70인원수
SNPL_PFTM_HDCT|경로자우대인원수
SNPL|경로자
SNS_ADDR|SNS주소
SNS|SNS
SN|일련번호
SOBSC|부장애
SOCI_CSUL_ACTV_MATER|사회상담활동사항
SOCI_SRVE_SUCS_YN|사회봉사합격여부
SOCI_SRVE_YMD|사회봉사일자
SOCI_SRVE_YN|사회봉사여부
SOCI_WLRE_GRSC_TOTL_LEC_HRS|사회복지대학원총강의시수
SOCI_WLRE_GRSC_WEEK_RESP_LEC_HRS|사회복지대학원주담당강의시수
SOCI|사회
SOC|소스
SOLC|양력
SOL|단독
SORC|출저
SORT_CD|정렬코드
SORT_ENG_NM|정렬영문명
SORT_NM|정렬명
SORT_ORD|정렬순서
SORT_SEQ|정렬순번
SORT|정렬
SORV_CD|재원코드
SORV_CFMT_YMD|재원확정일자
SORV_DEL_YMD|재원삭제일자
SORV_DVCD|재원구분코드
SORV_INPT_ID|재원입력ID
SORV_NM|재원명
SORV|재원
SOUND|음향
SPACE_USE_YN|공간사용여부
SPACE|공간
SPARENT_DEDU_AMT|한부모공제금액
SPARENT_DEDU_YN|한부모공제여부
SPARENT_DEDU|한부모공제
SPARENT_FMLY_YN|한부모가족여부
SPARENT_YN|한부모여부
SPARENT|한부모
SPCLR|특기자
SPCLTY_CERTI_CD|전문자격증코드
SPCLTY_CERTI_NO|전문자격증번호
SPCLTY|전문
SPCL_MATER|특기사항
SPCL_NM|특기명
SPCL|특기
SPCNT_MATER|특약사항
SPCNT|특약
SPCT_ACTV_AMT|특별활동금액
SPCT_ACTV|특별활동
SPCT_ATLEC_DVCD|특별수강구분코드
SPCT_CLAS_CNT|특별분반수
SPCT_DEDU_DONA_AMT|특별공제기부금액
SPCT_DEDU_DVCD|특별공제구분코드
SPCT_DEDU_EDU_AMT|특별공제교육금액
SPCT_DEDU_INSU_AMT|특별공제보험금액
SPCT_DEDU_LIMT_EXCE_AMT|특별공제한도초과금액
SPCT_DEDU_MEDI_AMT|특별공제의료금액
SPCT_DEDU_TOTL_AMT|특별공제총금액
SPCT_DEDU_TOT|특별공제계
SPCT_EXAM_CD|특별시험코드
SPCT_EXAM_NM|특별시험명
SPCT_INCM_DEDU_TOT|특별소득공제계
SPCT_PAY|특별급여
SPCT_POINT_ADMT_CD|특별학점인정코드
SPCT_POINT_ADMT_DVCD|특별학점인정구분코드
SPCT_POINT_ADMT_NM|특별학점인정명
SPCT_POINT_CD|특별학점코드
SPCT_POINT_DVCD|특별학점구분코드
SPCT_POINT_NM|특별학점명
SPCT_TXDE_TOT|특별세액공제계
SPCT|특별
SPCZ_ADJ_PPNU|특성화조정인원
SPCZ_DSTNCT_NM|특성화구분명
SPCZ_FIED_CD|특성화분야코드
SPCZ_RCRIT_PPNU|특성화모집인원
SPCZ_TCHS_POSIT_TERM_NM|특성화교원소속기간명
SPCZ|특성화
SPC|명세
SPDEDU_SM|추가공제합계
SPDEDU|추가공제
SPEAKING_LEV_DVCD|말하기수준구분코드
SPEAKING_PNT|말하기점수
SPEAKING|말하기
SPEA_CNT|발표자수
SPEA|발표자
SPECL|특
SPEC_ADMT_HRS|특수인정시수
SPEC_LEC_HRS|특수강의시수
SPEC_MRN_DVCD|특수부대구분코드
SPEC_RLAT_DVCD|특수관계구분코드
SPEC_RLAT_TEXT|특수관계내용
SPEC|특수
SPEPE|별정연금
SPER|상급자
SPLEC_FEE|특강료
SPLEC_YN|특강여부
SPLEC|특강
SPLR_BUSIC|공급자업태
SPLR_BUSITEM|공급자사업종목
SPLR_CORP_REG_NO|공급자사업자등록번호
SPLR_EMAIL|공급자이메일
SPLR_MNRBUSI_NO|공급자종사업장번호
SPLR_MTLTY_NM|공급자상호명
SPLR_PBSN_ADDR|공급자사업장주소
SPLR_RPST_NM|공급자대표자명
SPLR|공급자
SPMJ_CD|세부전공코드
SPMJ_NM|세부전공명
SPMJ|세부전공
SPMNTH_AMT|당월금액
SPMNTH_BEAR_AMT|당월부담금액
SPMNTH_PAYM_TIMS|당월납부회차
SPMNTH_PAYT_AMT|당월지급금액
SPMNTH|당월
SPNRH|후원의집
SPNRP|후원금
SPNR|후원
SPPL|증보
SPPT_AMT_ARTC|지원금액항목
SPPT_AMT_NM|지원금액명
SPPT_AMT|지원금액
SPPT_ARTC_CD|지원항목코드
SPPT_ARTC_DVCD|지원항목구분코드
SPPT_BEGIN_DTM|지원시작일시분
SPPT_BIZ_CD_ARTC|지원사업코드항목
SPPT_BUSI_CD|지원사업코드
SPPT_BUSI_NM_ARTC|지원사업명항목
SPPT_BUSI_NM|지원사업명
SPPT_DOCM_DVCD|지원서류구분코드
SPPT_DPMJ_NM|지원학과명
SPPT_DSTNCT_NM|지원구분명
SPPT_DTL_NM|지원상세명
SPPT_DVCD|지원구분코드
SPPT_END_DTM|지원종료일시분
SPPT_ENSC_AMT|지원입학금액
SPPT_FIED_DVCD|지원분야구분코드
SPPT_FIED_RELTD_CAER_YN|지원분야유관경력여부
SPPT_GVUP_DTAI|지원포기내역
SPPT_GVUP_YMD|지원포기일자
SPPT_INSTI_CD_ARTC|지원기관코드항목
SPPT_INSTI_CD|지원기관코드
SPPT_INSTI_NM_ARTC|지원기관명항목
SPPT_INSTI_NM|지원기관명
SPPT_IPSBL_DVCD|지원불가구분코드
SPPT_IPSBL_REASON|지원불가사유
SPPT_LSSN_AMT|지원수업금액
SPPT_MOTV|지원동기
SPPT_PATH_DVCD|지원경로구분코드
SPPT_PAYM_BANK_CD|지원납부은행코드
SPPT_PAYM_MTHD_CD|지원납부방법코드
SPPT_PAYM_YMD|지원납부일자
SPPT_PPNU|지원인원
SPPT_QUALF_DEGR_CAER_TEXT|지원자격학위경력내용
SPPT_QUALF_DISQFCT_TEXT|지원자격결격내용
SPPT_QUALF_DVCD|지원자격구분코드
SPPT_QUALF_PBNTC_TEXT1|지원자격공고내용1
SPPT_QUALF_PBNTC_TEXT2|지원자격공고내용2
SPPT_QUALF_RSPF_TEXT|지원자격연구실적내용
SPPT_QUALF_SAFY_YN|지원자격충족여부
SPPT_QUALF_SUPLMT_DVCD|지원자격추가구분코드
SPPT_QUALF_TERR_DVCD|지원자격영역구분코드
SPPT_QUALF_TEXT|지원자격내용
SPPT_QUALF_YN|지원자격여부
SPPT_TEAM_DVCD|지원팀구분코드
SPPT_YEAR|지원년도
SPPT_YY|지원연도
SPPT|지원
SPRACT|경리
SPRD|파급
SPSE|특례
SPT_PRAC_BEGIN_YMD|현장실습시작일자
SPT_PRAC_DVCD|현장실습구분코드
SPT_PRAC_END_YMD|현장실습종료일자
SPT_PRAC_HRS|현장실습시수
SPT_PRAC_YN|현장실습여부
SPT_PRSNT_DOCM|현장설명회서류
SPT_PRSNT_DT|현장설명회일시
SPT_PRSNT_ESSNTL_YN|현장설명회필수여부
SPT_PRSNT_PLACE|현장설명회장소
SPT_PRSNT_PTCP_QUALF|현장설명회참가자격
SPT_PRSNT_YN|현장설명회여부
SPT|현장
SPUS_DEDU_YN|배우자공제여부
SPUS_DEDU|배우자공제
SPUS_HDCT|배우자인원수
SPUS_YN|배우자여부
SPUS|배우자
SQDR|대원
SQL_ID|SQLID
SQL|SQL
SQMT|제곱미터
SQUD|분대
SRC_DVCD|출처구분코드
SRC|출처
SRH_COND|검색조건
SRH|검색
SRIAL|연속
SRNB|시리얼넘버
SRSLT_BONUS_REASON|성과상여금사유
SRSLT_CLSPOS_CD|성과직급코드
SRSLT_DVCD|성과구분코드
SRSLT_EDU_PNT|성과교육점수
SRSLT_GRD|성과등급
SRSLT_PNT|성과점수
SRSLT_RSCH_PNT|성과연구점수
SRSLT_SRVE_PNT|성과봉사점수
SRSLT_TOTL_PNT|성과총점수
SRSLT|성과
SRSMT|급별
SRTY_ADDR_1|보증인주소1
SRTY_ADDR_2|보증인주소2
SRTY_CTCKR_1|보증인연락처1
SRTY_CTCKR_2|보증인연락처2
SRTY_CTCKR|보증인연락처
SRTY_DTL_ADDR_1|보증인상세주소1
SRTY_DTL_ADDR_2|보증인상세주소2
SRTY_NAME_1|보증인성명1
SRTY_NAME_2|보증인성명2
SRTY_NAME|보증인성명
SRTY_POST_NO_1|보증인우편번호1
SRTY_POST_NO_2|보증인우편번호2
SRTY_RLAT|보증인관계
SRTY|보증인
SRVE_ACHV_DVCD|봉사달성구분코드
SRVE_ACH_PNT|봉사업적점수
SRVE_ACTV_NM_ARTC|봉사활동명항목
SRVE_ACTV_NM|봉사활동명
SRVE_ACTV_TEXT|봉사활동내용
SRVE_ACTV_TIME|봉사활동시간
SRVE_AFF_AVG|봉사계열평균
SRVE_BEGIN_YMD|봉사시작일자
SRVE_DVCD|봉사구분코드
SRVE_END_YMD|봉사종료일자
SRVE_EVL_CALC_TEXT|봉사평가계산내용
SRVE_EVL_PNT|봉사평가점수
SRVE_FEE|봉사료
SRVE_GRD|봉사등급
SRVE_INSTI_CD|봉사기관코드
SRVE_INSTI_NM|봉사기관명
SRVE_MNUT|봉사분
SRVE_PAYT_AMT|봉사지급금액
SRVE_PAYT_RATE|봉사지급비율
SRVE_PNT_YN|봉사점수여부
SRVE_PNT|봉사점수
SRVE_RESULT_PNT|봉사결과점수
SRVE_SCOR|봉사배점
SRVE_SELF_PERG|봉사본인백분율
SRVE_SELF_PNT|봉사본인점수
SRVE_SELF_RANK|봉사본인순위
SRVE_SRSLT_AMT|봉사성과금액
SRVE_TERR_LOW_PNT|봉사영역최저점수
SRVE_TERR_PNT|봉사영역점수
SRVE_TERR_RESULT_PNT|봉사영역결과점수
SRVE_TEXT|봉사내용
SRVE_TIME|봉사시간
SRVE_TITLE|봉사제목
SRVE_TRANF_PNT|봉사대체점수
SRVE_YMD_YN|봉사일자여부
SRVE|봉사
SSCD|삼성카드
SSCI_NCNT|SSCI개수
SSCI_PNT|SSCI점수
SSCI|SSCI
SSNO|군번
SSPNS|정지
SSP|운영자
STABRD_APPLT_YN|유학원지원자여부
STABRD_DELYR_YN|유학원지연자여부
STABRD_NM|유학원명
STABRD|유학원
STAB_BEGIN_SCYR|유학시작학년도
STAB_BEGIN_SMR|유학시작학기
STAB_BEGIN_YMD|유학시작일자
STAB_END_SCYR|유학종료학년도
STAB_END_SMR|유학종료학기
STAB_END_YMD|유학종료일자
STAB_MOTV|유학동기
STAB_PGM_CD|유학프로그램코드
STAB_RESULT_TEXT|유학결과내용
STAB_RESULT_TRST_YMD|유학결과전송일자
STAB_SHPE_DVCD|유학형태구분코드
STAB_TERM_DVCD|유학기간구분코드
STAB|유학
STAC|정산서
STAD|구장
STAF_BFASS_ACCNT_CNT|교직원공제회구좌수
STAF_BFASS_JOIN_YN|교직원공제회가입여부
STAF_DSTNCT_NM|교직원구분명
STAF_DVCD|교직원구분코드
STAF_HIRE_APPTR_NOCP|교직원임용지원서부수
STAF_NM|교직원명
STAF_NO|교직원번호
STAF_PPNU|교직원인원
STAF_SEQ|교직원순번
STAF|교직원
STAIRS|계단
STAN_NM|규격명
STAN|규격
STARTPL_ACS_MNGT_ID|출발지접속관리ID
STARTPL_CTCKR|출발지연락처
STARTPL_ENTP_NM|출발지업체명
STARTPL_IP|출발지IP
STARTPL_WORKER_NAME|출발지작업자성명
STARTPL_WORKER_NM|출발지작업자명
STARTPL|출발지
START_YMD|출발일자
START_ZONE_NM|출발지역명
START|출발
STATE|기술서
STAY_BEGIN_YMD|체류시작일자
STAY_DVCD|체류구분코드
STAY_END_YMD|체류종료일자
STAY_NATION_CD|체류국가코드
STAY_QUALF_DVCD|체류자격구분코드
STAY_TERM_TEXT|체류기간내용
STAY_TERM|체류기간
STAY|체류
STA_ACNT_DVCD|통계회계구분코드
STA_AFF_CD|통계계열코드
STA_BACH_DEGR_YN|통계학사학위여부
STA_CLSPOS_DVCD|통계직급구분코드
